"fraction","season","year","month","weekday","hour","holiday","temperature","feelslike","windspeed","humidity","weather"
0.00819672131147541,"spring",2011,"Feb","Thursday",9,"No",4.92,5.305,24,42,"clear"
0.0285714285714286,"spring",2011,"Feb","Thursday",10,"No",4.92,5.305,20,42,"clear"
0.0222222222222222,"spring",2011,"Feb","Thursday",11,"No",5.74,6.06,24,39,"clear"
0.0579710144927536,"spring",2011,"Feb","Thursday",12,"No",6.56,6.82,26,34,"clear"
0.0483870967741935,"spring",2011,"Feb","Thursday",13,"No",7.38,8.335,20,29,"clear"
0.125,"spring",2011,"Feb","Thursday",14,"No",8.2,9.09,19,27,"clear"
0,"spring",2011,"Feb","Thursday",15,"No",8.2,9.85,17,25,"clear"
0.05,"spring",2011,"Feb","Thursday",16,"No",8.2,9.09,20,27,"clear"
0.0363636363636364,"spring",2011,"Feb","Thursday",17,"No",7.38,9.09,13,26,"clear"
0.01875,"spring",2011,"Feb","Thursday",18,"No",6.56,9.09,9,28,"clear"
0.0178571428571429,"spring",2011,"Feb","Thursday",19,"No",5.74,8.335,7,28,"clear"
0.0412371134020619,"spring",2011,"Feb","Thursday",20,"No",5.74,9.09,6,31,"clear"
0.0277777777777778,"spring",2011,"Feb","Thursday",21,"No",5.74,10.605,0,39,"clear"
0.0784313725490196,"spring",2011,"Feb","Thursday",22,"No",4.92,9.85,0,39,"clear"
0.0294117647058824,"spring",2011,"Feb","Thursday",23,"No",4.92,7.575,7,42,"clear"
0.142857142857143,"spring",2011,"Feb","Friday",0,"No",4.1,6.82,7,49,"clear"
0.142857142857143,"spring",2011,"Feb","Friday",1,"No",4.1,6.82,6,54,"clear"
0,"spring",2011,"Feb","Friday",2,"No",4.1,6.82,6,54,"clear"
0,"spring",2011,"Feb","Friday",5,"No",3.28,6.06,6,63,"clear"
0.0416666666666667,"spring",2011,"Feb","Friday",6,"No",4.1,9.09,0,68,"clear"
0.0135135135135135,"spring",2011,"Feb","Friday",7,"No",3.28,8.335,0,73,"clear"
0.0185185185185185,"spring",2011,"Feb","Friday",8,"No",4.1,6.06,11,74,"clear"
0.0571428571428571,"spring",2011,"Feb","Friday",9,"No",4.92,6.06,15,74,"clear"
0.113636363636364,"spring",2011,"Feb","Friday",10,"No",5.74,6.82,13,69,"clear"
0.1875,"spring",2011,"Feb","Friday",11,"No",9.02,11.365,9,47,"clear"
0.0985915492957746,"spring",2011,"Feb","Friday",12,"No",9.02,11.365,9,47,"clear"
0.190909090909091,"spring",2011,"Feb","Friday",13,"No",9.84,11.365,13,35,"clear"
0.202380952380952,"spring",2011,"Feb","Friday",14,"No",12.3,14.395,17,26,"clear"
0.162162162162162,"spring",2011,"Feb","Friday",15,"No",13.12,15.91,11,21,"clear"
0.112,"spring",2011,"Feb","Friday",16,"No",12.3,14.395,13,28,"clear"
0.0853080568720379,"spring",2011,"Feb","Friday",17,"No",12.3,16.665,0,24,"clear"
0.0517241379310345,"spring",2011,"Feb","Friday",18,"No",11.48,15.91,0,28,"clear"
0.0693069306930693,"spring",2011,"Feb","Friday",19,"No",10.66,15.15,0,33,"clear"
0.0317460317460317,"spring",2011,"Feb","Friday",20,"No",9.02,11.365,9,55,"clear"
0.0212765957446809,"spring",2011,"Feb","Friday",21,"No",8.2,10.605,9,59,"clear"
0.0465116279069767,"spring",2011,"Feb","Friday",22,"No",8.2,11.365,6,64,"clear"
0.0943396226415094,"spring",2011,"Feb","Friday",23,"No",7.38,12.12,0,69,"clear"
0.1,"spring",2011,"Feb","Saturday",0,"No",6.56,9.85,6,69,"clear"
0.0833333333333333,"spring",2011,"Feb","Saturday",1,"No",5.74,10.605,0,86,"clear"
0.133333333333333,"spring",2011,"Feb","Saturday",2,"No",5.74,10.605,0,80,"clear"
0.3,"spring",2011,"Feb","Saturday",3,"No",4.92,9.85,0,80,"clear"
0,"spring",2011,"Feb","Saturday",4,"No",4.92,8.335,6,74,"clear"
0,"spring",2011,"Feb","Saturday",5,"No",4.92,8.335,6,74,"clear"
0.5,"spring",2011,"Feb","Saturday",6,"No",4.92,6.82,13,93,"clear"
0.181818181818182,"spring",2011,"Feb","Saturday",7,"No",4.92,7.575,7,80,"clear"
0.0666666666666667,"spring",2011,"Feb","Saturday",8,"No",5.74,7.575,9,86,"clear"
0.116279069767442,"spring",2011,"Feb","Saturday",9,"No",6.56,9.09,9,64,"clear"
0.154761904761905,"spring",2011,"Feb","Saturday",10,"No",9.02,10.605,17,41,"clear"
0.263157894736842,"spring",2011,"Feb","Saturday",11,"No",12.3,13.635,22,28,"clear"
0.225,"spring",2011,"Feb","Saturday",12,"No",12.3,13.635,31,39,"clear"
0.237037037037037,"spring",2011,"Feb","Saturday",13,"No",12.3,13.635,28,39,"clear"
0.25,"spring",2011,"Feb","Saturday",14,"No",13.94,15.91,19,31,"clear"
0.270114942528736,"spring",2011,"Feb","Saturday",15,"No",13.94,15.15,28,29,"clear"
0.289655172413793,"spring",2011,"Feb","Saturday",16,"No",13.94,15.15,28,29,"clear"
0.175182481751825,"spring",2011,"Feb","Saturday",17,"No",13.12,14.395,35,31,"clear"
0.0625,"spring",2011,"Feb","Saturday",18,"No",11.48,12.88,22,38,"clear"
0.0487804878048781,"spring",2011,"Feb","Saturday",19,"No",11.48,13.635,11,38,"clear"
0.025,"spring",2011,"Feb","Saturday",20,"No",10.66,12.88,15,41,"clear"
0.176470588235294,"spring",2011,"Feb","Saturday",21,"No",10.66,15.15,0,41,"clear"
0.133333333333333,"spring",2011,"Feb","Saturday",22,"No",9.84,12.88,6,44,"clear"
0.03125,"spring",2011,"Feb","Saturday",23,"No",9.02,11.365,9,51,"clear"
0.128205128205128,"spring",2011,"Feb","Sunday",0,"No",8.2,11.365,7,64,"clear"
0.0416666666666667,"spring",2011,"Feb","Sunday",1,"No",8.2,11.365,6,59,"clear"
0.05,"spring",2011,"Feb","Sunday",2,"No",8.2,11.365,6,75,"mist"
0.333333333333333,"spring",2011,"Feb","Sunday",3,"No",8.2,11.365,7,69,"mist"
0,"spring",2011,"Feb","Sunday",4,"No",8.2,10.605,11,69,"mist"
0.4,"spring",2011,"Feb","Sunday",6,"No",8.2,10.605,9,69,"mist"
0,"spring",2011,"Feb","Sunday",7,"No",9.02,13.635,0,55,"mist"
0.0833333333333333,"spring",2011,"Feb","Sunday",8,"No",9.02,11.365,13,64,"mist"
0.25531914893617,"spring",2011,"Feb","Sunday",9,"No",9.84,11.365,15,60,"mist"
0.180952380952381,"spring",2011,"Feb","Sunday",10,"No",12.3,13.635,22,45,"clear"
0.232142857142857,"spring",2011,"Feb","Sunday",11,"No",13.12,14.395,30,39,"clear"
0.381578947368421,"spring",2011,"Feb","Sunday",12,"No",14.76,15.91,31,32,"clear"
0.402597402597403,"spring",2011,"Feb","Sunday",13,"No",15.58,19.695,24,29,"clear"
0.316770186335404,"spring",2011,"Feb","Sunday",14,"No",16.4,20.455,28,30,"mist"
0.246913580246914,"spring",2011,"Feb","Sunday",15,"No",16.4,20.455,20,30,"mist"
0.208955223880597,"spring",2011,"Feb","Sunday",16,"No",17.22,21.21,22,28,"mist"
0.24,"spring",2011,"Feb","Sunday",17,"No",17.22,21.21,22,28,"clear"
0.178947368421053,"spring",2011,"Feb","Sunday",18,"No",16.4,20.455,20,32,"clear"
0.180327868852459,"spring",2011,"Feb","Sunday",19,"No",16.4,20.455,19,35,"clear"
0.319148936170213,"spring",2011,"Feb","Sunday",20,"No",16.4,20.455,22,35,"clear"
0.117647058823529,"spring",2011,"Feb","Sunday",21,"No",16.4,20.455,24,35,"clear"
0.138888888888889,"spring",2011,"Feb","Sunday",22,"No",16.4,20.455,20,35,"clear"
0.1,"spring",2011,"Feb","Sunday",23,"No",16.4,20.455,24,35,"clear"
0.272727272727273,"spring",2011,"Feb","Monday",0,"No",15.58,19.695,24,37,"clear"
0.142857142857143,"spring",2011,"Feb","Monday",1,"No",15.58,19.695,24,37,"clear"
0,"spring",2011,"Feb","Monday",2,"No",14.76,16.665,20,40,"clear"
0.5,"spring",2011,"Feb","Monday",3,"No",13.94,15.91,15,46,"clear"
0,"spring",2011,"Feb","Monday",4,"No",13.12,15.15,19,53,"clear"
0,"spring",2011,"Feb","Monday",5,"No",13.12,15.15,19,53,"clear"
0.0384615384615385,"spring",2011,"Feb","Monday",6,"No",13.94,15.15,20,46,"clear"
0.0204081632653061,"spring",2011,"Feb","Monday",7,"No",13.94,15.15,20,46,"clear"
0.02734375,"spring",2011,"Feb","Monday",8,"No",15.58,19.695,31,40,"clear"
0.0615384615384615,"spring",2011,"Feb","Monday",9,"No",16.4,20.455,26,37,"clear"
0.163636363636364,"spring",2011,"Feb","Monday",10,"No",18.04,21.97,15,33,"clear"
0.188679245283019,"spring",2011,"Feb","Monday",11,"No",21.32,25,17,23,"clear"
0.214285714285714,"spring",2011,"Feb","Monday",12,"No",22.96,26.515,30,22,"clear"
0.225,"spring",2011,"Feb","Monday",13,"No",23.78,27.275,26,19,"clear"
0.155555555555556,"spring",2011,"Feb","Monday",14,"No",24.6,29.545,33,15,"clear"
0.211111111111111,"spring",2011,"Feb","Monday",15,"No",22.96,26.515,44,21,"clear"
0.135593220338983,"spring",2011,"Feb","Monday",16,"No",21.32,25,31,27,"clear"
0.102880658436214,"spring",2011,"Feb","Monday",17,"No",18.86,22.725,41,33,"clear"
0.0536585365853659,"spring",2011,"Feb","Monday",18,"No",16.4,20.455,41,40,"clear"
0.122448979591837,"spring",2011,"Feb","Monday",19,"No",15.58,19.695,33,43,"clear"
0.0714285714285714,"spring",2011,"Feb","Monday",20,"No",14.76,15.91,31,46,"clear"
0.186046511627907,"spring",2011,"Feb","Monday",21,"No",14.76,15.91,35,50,"clear"
0.0222222222222222,"spring",2011,"Feb","Monday",22,"No",13.94,14.395,44,46,"clear"
0.05,"spring",2011,"Feb","Monday",23,"No",13.12,14.395,33,49,"clear"
0.368421052631579,"spring",2011,"Feb","Tuesday",0,"No",12.3,13.635,28,49,"clear"
0,"spring",2011,"Feb","Tuesday",1,"No",12.3,12.12,52,42,"clear"
0.333333333333333,"spring",2011,"Feb","Tuesday",2,"No",11.48,11.365,46,41,"clear"
0,"spring",2011,"Feb","Tuesday",4,"No",9.02,9.09,35,37,"clear"
0,"spring",2011,"Feb","Tuesday",5,"No",9.02,9.09,31,32,"clear"
0,"spring",2011,"Feb","Tuesday",6,"No",8.2,9.09,22,32,"clear"
0.019047619047619,"spring",2011,"Feb","Tuesday",7,"No",8.2,9.09,24,32,"clear"
0.0448430493273543,"spring",2011,"Feb","Tuesday",8,"No",8.2,9.09,24,32,"clear"
0.0181818181818182,"spring",2011,"Feb","Tuesday",9,"No",9.02,9.85,30,29,"clear"
0.0961538461538462,"spring",2011,"Feb","Tuesday",10,"No",9.84,10.605,19,27,"clear"
0.192982456140351,"spring",2011,"Feb","Tuesday",11,"No",10.66,12.12,17,25,"clear"
0.0845070422535211,"spring",2011,"Feb","Tuesday",12,"No",11.48,13.635,17,24,"clear"
0.170731707317073,"spring",2011,"Feb","Tuesday",13,"No",13.12,15.15,15,21,"clear"
0.126582278481013,"spring",2011,"Feb","Tuesday",14,"No",13.94,15.91,15,19,"clear"
0.129411764705882,"spring",2011,"Feb","Tuesday",15,"No",13.94,16.665,11,19,"clear"
0.214285714285714,"spring",2011,"Feb","Tuesday",16,"No",13.94,15.91,17,19,"clear"
0.0728155339805825,"spring",2011,"Feb","Tuesday",17,"No",13.12,15.15,15,22,"clear"
0.0660377358490566,"spring",2011,"Feb","Tuesday",18,"No",12.3,15.15,9,22,"clear"
0.0206896551724138,"spring",2011,"Feb","Tuesday",19,"No",11.48,14.395,9,26,"clear"
0.0297029702970297,"spring",2011,"Feb","Tuesday",20,"No",10.66,13.635,7,33,"clear"
0.0757575757575758,"spring",2011,"Feb","Tuesday",21,"No",9.84,14.395,0,52,"clear"
0,"spring",2011,"Feb","Tuesday",22,"No",9.84,14.395,0,44,"clear"
0,"spring",2011,"Feb","Tuesday",23,"No",9.02,12.88,6,44,"mist"
0,"spring",2011,"Feb","Wednesday",0,"No",9.02,12.88,6,41,"clear"
0,"spring",2011,"Feb","Wednesday",1,"No",8.2,11.365,6,44,"clear"
0,"spring",2011,"Feb","Wednesday",3,"No",8.2,9.85,13,47,"mist"
0,"spring",2011,"Feb","Wednesday",4,"No",8.2,9.85,13,51,"clear"
0,"spring",2011,"Feb","Wednesday",5,"No",8.2,9.85,13,47,"clear"
0.0303030303030303,"spring",2011,"Feb","Wednesday",6,"No",8.2,9.85,15,55,"clear"
0.0462962962962963,"spring",2011,"Feb","Wednesday",7,"No",8.2,9.85,15,55,"mist"
0.0260869565217391,"spring",2011,"Feb","Wednesday",8,"No",9.02,11.365,11,55,"mist"
0.0161290322580645,"spring",2011,"Feb","Wednesday",9,"No",9.84,10.605,19,52,"clear"
0.202898550724638,"spring",2011,"Feb","Wednesday",10,"No",10.66,11.365,26,41,"clear"
0.106060606060606,"spring",2011,"Feb","Wednesday",11,"No",13.94,15.15,20,34,"clear"
0.162790697674419,"spring",2011,"Feb","Wednesday",12,"No",15.58,19.695,22,32,"clear"
0.139784946236559,"spring",2011,"Feb","Wednesday",13,"No",17.22,21.21,24,30,"clear"
0.207317073170732,"spring",2011,"Feb","Wednesday",14,"No",18.86,22.725,28,28,"clear"
0.299145299145299,"spring",2011,"Feb","Wednesday",15,"No",18.86,22.725,28,28,"clear"
0.213114754098361,"spring",2011,"Feb","Wednesday",16,"No",18.86,22.725,26,31,"clear"
0.0431372549019608,"spring",2011,"Feb","Wednesday",17,"No",18.86,22.725,19,28,"clear"
0.0900900900900901,"spring",2011,"Feb","Wednesday",18,"No",16.4,20.455,15,40,"clear"
0.111801242236025,"spring",2011,"Feb","Wednesday",19,"No",13.94,15.91,15,53,"clear"
0.0847457627118644,"spring",2011,"Feb","Wednesday",20,"No",15.58,19.695,13,43,"clear"
0.0543478260869565,"spring",2011,"Feb","Wednesday",21,"No",14.76,17.425,13,46,"clear"
0.164383561643836,"spring",2011,"Feb","Wednesday",22,"No",13.94,16.665,13,53,"clear"
0.0606060606060606,"spring",2011,"Feb","Wednesday",23,"No",15.58,19.695,15,40,"clear"
0.0588235294117647,"spring",2011,"Feb","Thursday",0,"No",13.94,16.665,13,53,"clear"
0,"spring",2011,"Feb","Thursday",1,"No",13.94,15.91,15,53,"clear"
0.333333333333333,"spring",2011,"Feb","Thursday",2,"No",13.94,15.91,15,53,"mist"
0.75,"spring",2011,"Feb","Thursday",3,"No",13.94,16.665,13,53,"clear"
0.75,"spring",2011,"Feb","Thursday",4,"No",13.12,15.91,13,57,"clear"
0.0833333333333333,"spring",2011,"Feb","Thursday",5,"No",13.12,16.665,6,66,"clear"
0.0638297872340425,"spring",2011,"Feb","Thursday",6,"No",12.3,15.15,9,70,"clear"
0.0555555555555556,"spring",2011,"Feb","Thursday",7,"No",13.12,16.665,7,57,"clear"
0.0631578947368421,"spring",2011,"Feb","Thursday",8,"No",13.12,16.665,6,57,"clear"
0.0893854748603352,"spring",2011,"Feb","Thursday",9,"No",14.76,17.425,13,57,"clear"
0.204545454545455,"spring",2011,"Feb","Thursday",10,"No",15.58,19.695,13,54,"clear"
0.211111111111111,"spring",2011,"Feb","Thursday",11,"No",18.04,21.97,17,44,"mist"
0.148514851485149,"spring",2011,"Feb","Thursday",12,"No",19.68,23.485,15,41,"clear"
0.121951219512195,"spring",2011,"Feb","Thursday",13,"No",22.14,25.76,15,34,"clear"
0.320987654320988,"spring",2011,"Feb","Thursday",14,"No",24.6,31.06,15,31,"clear"
0.141509433962264,"spring",2011,"Feb","Thursday",15,"No",24.6,30.305,17,28,"clear"
0.198630136986301,"spring",2011,"Feb","Thursday",16,"No",22.96,26.515,20,35,"mist"
0.0656934306569343,"spring",2011,"Feb","Thursday",17,"No",23.78,27.275,20,32,"mist"
0.0495495495495495,"spring",2011,"Feb","Thursday",18,"No",22.14,25.76,19,42,"mist"
0.08,"spring",2011,"Feb","Thursday",19,"No",19.68,23.485,22,55,"clear"
0.0575539568345324,"spring",2011,"Feb","Thursday",20,"No",19.68,23.485,22,59,"clear"
0.0403225806451613,"spring",2011,"Feb","Thursday",21,"No",21.32,25,26,55,"clear"
0.105263157894737,"spring",2011,"Feb","Thursday",22,"No",20.5,24.24,19,59,"clear"
0.0909090909090909,"spring",2011,"Feb","Thursday",23,"No",18.86,22.725,20,67,"clear"
0.375,"spring",2011,"Feb","Friday",0,"No",18.04,21.97,19,72,"clear"
0.125,"spring",2011,"Feb","Friday",1,"No",18.04,21.97,15,72,"clear"
0.285714285714286,"spring",2011,"Feb","Friday",2,"No",18.04,21.97,19,72,"clear"
0.25,"spring",2011,"Feb","Friday",3,"No",18.86,22.725,17,67,"clear"
0,"spring",2011,"Feb","Friday",4,"No",18.86,22.725,17,67,"clear"
0.142857142857143,"spring",2011,"Feb","Friday",5,"No",18.86,22.725,7,67,"mist"
0.04,"spring",2011,"Feb","Friday",6,"No",18.04,21.97,11,72,"mist"
0.0689655172413793,"spring",2011,"Feb","Friday",7,"No",17.22,21.21,15,77,"mist"
0.0955882352941176,"spring",2011,"Feb","Friday",8,"No",17.22,21.21,13,77,"mist"
0.0887573964497041,"spring",2011,"Feb","Friday",9,"No",17.22,21.21,13,77,"mist"
0.178947368421053,"spring",2011,"Feb","Friday",10,"No",18.04,21.97,15,72,"mist"
0.274336283185841,"spring",2011,"Feb","Friday",11,"No",18.04,21.97,11,72,"clear"
0.318918918918919,"spring",2011,"Feb","Friday",12,"No",20.5,24.24,13,59,"clear"
0.255681818181818,"spring",2011,"Feb","Friday",13,"No",24.6,31.06,13,43,"clear"
0.382198952879581,"spring",2011,"Feb","Friday",14,"No",27.06,31.06,20,36,"clear"
0.319767441860465,"spring",2011,"Feb","Friday",15,"No",27.06,31.06,22,36,"clear"
0.293103448275862,"spring",2011,"Feb","Friday",16,"No",27.06,31.06,19,36,"clear"
0.159021406727829,"spring",2011,"Feb","Friday",17,"No",27.06,31.06,24,34,"clear"
0.129464285714286,"spring",2011,"Feb","Friday",18,"No",26.24,31.06,22,33,"clear"
0.0987654320987654,"spring",2011,"Feb","Friday",19,"No",25.42,31.06,39,29,"clear"
0.153225806451613,"spring",2011,"Feb","Friday",20,"No",24.6,31.06,13,31,"clear"
0.152777777777778,"spring",2011,"Feb","Friday",21,"No",23.78,27.275,33,21,"clear"
0.177570093457944,"spring",2011,"Feb","Friday",22,"No",22.14,25.76,17,10,"clear"
0.207792207792208,"spring",2011,"Feb","Friday",23,"No",21.32,25,19,8,"clear"
0.206896551724138,"spring",2011,"Feb","Saturday",0,"No",19.68,23.485,33,12,"clear"
0.32258064516129,"spring",2011,"Feb","Saturday",1,"No",18.86,22.725,28,14,"clear"
0.176470588235294,"spring",2011,"Feb","Saturday",2,"No",18.04,21.97,26,13,"clear"
0,"spring",2011,"Feb","Saturday",3,"No",17.22,21.21,20,14,"clear"
0,"spring",2011,"Feb","Saturday",4,"No",16.4,20.455,22,15,"clear"
0,"spring",2011,"Feb","Saturday",5,"No",16.4,20.455,22,15,"clear"
0.5,"spring",2011,"Feb","Saturday",6,"No",16.4,20.455,28,17,"clear"
0.272727272727273,"spring",2011,"Feb","Saturday",7,"No",15.58,19.695,35,17,"clear"
0.2,"spring",2011,"Feb","Saturday",8,"No",15.58,19.695,39,17,"clear"
0.327272727272727,"spring",2011,"Feb","Saturday",9,"No",16.4,20.455,44,16,"clear"
0.320754716981132,"spring",2011,"Feb","Saturday",10,"No",17.22,21.21,39,16,"clear"
0.382113821138211,"spring",2011,"Feb","Saturday",11,"No",18.04,21.97,39,16,"clear"
0.319327731092437,"spring",2011,"Feb","Saturday",12,"No",18.04,21.97,33,18,"clear"
0.335483870967742,"spring",2011,"Feb","Saturday",13,"No",18.04,21.97,41,16,"clear"
0.520408163265306,"spring",2011,"Feb","Saturday",14,"No",18.86,22.725,44,15,"clear"
0.491228070175439,"spring",2011,"Feb","Saturday",15,"No",18.04,21.97,50,16,"clear"
0.325,"spring",2011,"Feb","Saturday",16,"No",18.04,21.97,43,16,"clear"
0.283464566929134,"spring",2011,"Feb","Saturday",17,"No",17.22,21.21,41,19,"clear"
0.238636363636364,"spring",2011,"Feb","Saturday",18,"No",14.76,15.91,30,25,"clear"
0.0847457627118644,"spring",2011,"Feb","Saturday",19,"No",13.94,15.15,24,29,"clear"
0.191489361702128,"spring",2011,"Feb","Saturday",20,"No",13.12,14.395,35,28,"clear"
0.121212121212121,"spring",2011,"Feb","Saturday",21,"No",13.12,13.635,37,26,"clear"
0.0454545454545455,"spring",2011,"Feb","Saturday",22,"No",12.3,12.88,33,28,"clear"
0.137931034482759,"spring",2011,"Feb","Saturday",23,"No",11.48,12.12,30,33,"clear"
0.176470588235294,"spring",2011,"Feb","Sunday",0,"No",10.66,10.605,30,35,"clear"
0.3125,"spring",2011,"Feb","Sunday",1,"No",9.84,9.85,31,41,"clear"
0,"spring",2011,"Feb","Sunday",2,"No",9.84,9.85,37,41,"clear"
0.5,"spring",2011,"Feb","Sunday",3,"No",9.02,9.09,37,44,"clear"
0,"spring",2011,"Feb","Sunday",4,"No",9.02,9.09,37,44,"clear"
0.5,"spring",2011,"Feb","Sunday",6,"No",8.2,9.09,20,47,"clear"
0,"spring",2011,"Feb","Sunday",7,"No",7.38,8.335,17,51,"clear"
0.0833333333333333,"spring",2011,"Feb","Sunday",8,"No",8.2,11.365,7,51,"clear"
0.127272727272727,"spring",2011,"Feb","Sunday",9,"No",9.02,10.605,19,47,"clear"
0.326923076923077,"spring",2011,"Feb","Sunday",10,"No",10.66,12.88,13,41,"mist"
0.447204968944099,"spring",2011,"Feb","Sunday",11,"No",12.3,15.15,11,33,"mist"
0.340659340659341,"spring",2011,"Feb","Sunday",12,"No",12.3,15.91,7,33,"clear"
0.383838383838384,"spring",2011,"Feb","Sunday",13,"No",13.94,16.665,0,29,"clear"
0.509433962264151,"spring",2011,"Feb","Sunday",14,"No",14.76,17.425,11,27,"clear"
0.392857142857143,"spring",2011,"Feb","Sunday",15,"No",14.76,18.18,6,27,"clear"
0.401360544217687,"spring",2011,"Feb","Sunday",16,"No",14.76,18.18,6,29,"clear"
0.410958904109589,"spring",2011,"Feb","Sunday",17,"No",13.94,17.425,11,33,"clear"
0.297029702970297,"spring",2011,"Feb","Sunday",18,"No",13.94,16.665,9,36,"mist"
0.0714285714285714,"spring",2011,"Feb","Sunday",19,"No",13.94,16.665,9,36,"mist"
0.285714285714286,"spring",2011,"Feb","Sunday",20,"No",13.94,18.18,0,42,"mist"
0.303571428571429,"spring",2011,"Feb","Sunday",21,"No",13.12,17.425,0,53,"mist"
0.0851063829787234,"spring",2011,"Feb","Sunday",22,"No",13.12,15.15,15,57,"mist"
0.166666666666667,"spring",2011,"Feb","Sunday",23,"No",12.3,15.15,11,61,"mist"
0.189189189189189,"spring",2011,"Feb","Monday",0,"Yes",13.94,15.15,22,42,"mist"
0.153846153846154,"spring",2011,"Feb","Monday",1,"Yes",13.94,15.15,22,42,"mist"
0.25,"spring",2011,"Feb","Monday",2,"Yes",13.94,15.15,22,42,"mist"
0.4,"spring",2011,"Feb","Monday",3,"Yes",13.94,15.15,20,42,"mist"
1,"spring",2011,"Feb","Monday",4,"Yes",13.12,15.91,11,45,"clear"
0.333333333333333,"spring",2011,"Feb","Monday",5,"Yes",13.94,18.18,0,36,"mist"
0.25,"spring",2011,"Feb","Monday",6,"Yes",17.22,21.21,20,26,"mist"
0.157894736842105,"spring",2011,"Feb","Monday",7,"Yes",17.22,21.21,19,26,"mist"
0.111111111111111,"spring",2011,"Feb","Monday",8,"Yes",13.12,15.15,20,57,"mist"
0.192982456140351,"spring",2011,"Feb","Monday",9,"Yes",13.12,15.15,19,57,"mist"
0.358024691358025,"spring",2011,"Feb","Monday",10,"Yes",13.12,15.15,17,57,"mist"
0.222222222222222,"spring",2011,"Feb","Monday",11,"Yes",13.12,16.665,7,57,"mist"
0.279569892473118,"spring",2011,"Feb","Monday",12,"Yes",13.12,15.91,13,66,"mist"
0.271844660194175,"spring",2011,"Feb","Monday",13,"Yes",12.3,13.635,22,81,"lightRainSnow"
0.129310344827586,"spring",2011,"Feb","Monday",14,"Yes",13.12,15.15,17,76,"mist"
0.126436781609195,"spring",2011,"Feb","Monday",15,"Yes",12.3,13.635,30,70,"mist"
0.142857142857143,"spring",2011,"Feb","Monday",16,"Yes",11.48,12.12,28,75,"lightRainSnow"
0.225,"spring",2011,"Feb","Monday",17,"Yes",11.48,12.88,26,75,"mist"
0.0303030303030303,"spring",2011,"Feb","Monday",18,"Yes",9.84,10.605,24,87,"mist"
0,"spring",2011,"Feb","Monday",19,"Yes",9.84,10.605,24,87,"mist"
0,"spring",2011,"Feb","Monday",20,"Yes",9.84,10.605,26,81,"lightRainSnow"
0.0294117647058824,"spring",2011,"Feb","Monday",21,"Yes",9.02,9.85,30,75,"lightRainSnow"
0,"spring",2011,"Feb","Monday",22,"Yes",8.2,8.335,28,75,"lightRainSnow"
0,"spring",2011,"Feb","Monday",23,"Yes",8.2,8.335,28,75,"lightRainSnow"
0,"spring",2011,"Feb","Tuesday",6,"No",4.92,6.06,19,80,"mist"
0,"spring",2011,"Feb","Tuesday",7,"No",4.92,6.06,19,80,"mist"
0.0614035087719298,"spring",2011,"Feb","Tuesday",8,"No",4.92,6.06,17,80,"mist"
0.0471698113207547,"spring",2011,"Feb","Tuesday",9,"No",5.74,6.06,17,74,"mist"
0,"spring",2011,"Feb","Tuesday",10,"No",6.56,9.09,0,69,"clear"
0.14,"spring",2011,"Feb","Tuesday",11,"No",6.56,11.365,0,64,"clear"
0.127272727272727,"spring",2011,"Feb","Tuesday",12,"No",8.2,11.365,7,59,"clear"
0.0545454545454545,"spring",2011,"Feb","Tuesday",13,"No",9.02,11.365,11,55,"clear"
0.155172413793103,"spring",2011,"Feb","Tuesday",14,"No",9.02,11.365,13,55,"clear"
0.0289855072463768,"spring",2011,"Feb","Tuesday",15,"No",9.84,11.365,13,48,"clear"
0.0813953488372093,"spring",2011,"Feb","Tuesday",16,"No",9.02,11.365,11,51,"clear"
0.0408163265306122,"spring",2011,"Feb","Tuesday",17,"No",9.02,10.605,15,51,"clear"
0.0359281437125748,"spring",2011,"Feb","Tuesday",18,"No",9.02,11.365,9,47,"clear"
0.0338983050847458,"spring",2011,"Feb","Tuesday",19,"No",8.2,9.09,19,47,"clear"
0.0285714285714286,"spring",2011,"Feb","Tuesday",20,"No",8.2,9.85,15,47,"clear"
0.024390243902439,"spring",2011,"Feb","Tuesday",21,"No",8.2,9.85,17,47,"clear"
0.012987012987013,"spring",2011,"Feb","Tuesday",22,"No",6.56,7.575,17,43,"clear"
0.142857142857143,"spring",2011,"Feb","Tuesday",23,"No",6.56,7.575,17,43,"clear"
0,"spring",2011,"Feb","Wednesday",0,"No",5.74,6.82,13,50,"clear"
0,"spring",2011,"Feb","Wednesday",1,"No",5.74,7.575,11,46,"clear"
0,"spring",2011,"Feb","Wednesday",2,"No",4.92,7.575,9,50,"clear"
0,"spring",2011,"Feb","Wednesday",3,"No",4.92,6.82,11,50,"clear"
0,"spring",2011,"Feb","Wednesday",5,"No",4.92,7.575,7,50,"clear"
0,"spring",2011,"Feb","Wednesday",6,"No",4.92,7.575,7,50,"clear"
0.0208333333333333,"spring",2011,"Feb","Wednesday",7,"No",4.92,7.575,9,54,"clear"
0.0340425531914894,"spring",2011,"Feb","Wednesday",8,"No",5.74,7.575,11,54,"clear"
0.0647482014388489,"spring",2011,"Feb","Wednesday",9,"No",7.38,10.605,6,51,"clear"
0.0784313725490196,"spring",2011,"Feb","Wednesday",10,"No",8.2,12.88,0,40,"clear"
0.231884057971014,"spring",2011,"Feb","Wednesday",11,"No",9.84,12.88,7,41,"clear"
